rotors,rotor,nrevs_ave,nrevs_tot,corrotating,doR,J,ReD07,CT_mean,CT_std,CQ_mean,CQ_std,eta_mean,eta_std,nelements,nsteps_per_rev,xfoil,sigmafactor,conv_file,args_file,doR_ref,CT_mean_ref,CT_std_ref,CQ_mean_ref,CQ_std_ref,eta_mean_ref,eta_std_ref,normCT_mean,normCT_std,normCQ_mean,normCQ_std,normeta_mean,normeta_std
2,1,3,8,false,0.0,0.15,100000.0,0.05761038658041073,0.0014803086634803718,0.0073739173385361356,0.00011165451279671011,0.18648730753513437,0.002143158036468727,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0150_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0150_2cou_d0000,2.0,0.057600999942703,0.00030257879884418136,0.007347396072091053,1.620499591524212e-5,0.1871579170145093,0.0009136141767856425,1.0001629596312056,4.892307951300595,1.0036096143701607,6.890129030621349,0.9964168789112836,2.345802080270879
2,2,3,8,false,0.0,0.15,100000.0,0.057611505184481195,0.0014795959285695773,0.007373862256922176,0.0001115896693624454,0.18649235385628685,0.0021428198714874497,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0150_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0150_2cou_d0000,2.0,0.057600999942703,0.0003025787988441891,0.007347396072091053,1.6204995915242272e-5,0.1871579170145093,0.0009136141767856596,1.0001823795036309,4.8899524164331325,1.0036021176171046,6.88612758349943,0.9964438418163691,2.345431940457039
2,1,3,8,true,0.0,0.25,100000.0,0.049389785756755705,0.0005122935909450468,0.006926257524252085,4.6548060037702405e-5,0.2837212009945512,0.00157662099359217,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cor_d0000,2.0,0.048462657708188535,0.00041101249972633143,0.006890183301449599,2.235632737471559e-5,0.2798526867203706,0.0014852494715961687,1.019130771864592,1.2464185183811987,1.0052355969680657,2.082097799764152,1.0138233951566313,1.0615193095458948
2,2,3,8,true,0.0,0.25,100000.0,0.04938978778940492,0.0005122964331978214,0.00692625766964089,4.65482585394934e-5,0.2837212066259687,0.0015766251654294584,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cor_d0000,2.0,0.048462657706521445,0.00041101249977419435,0.006890183301358212,2.2356327375329855e-5,0.279852686714454,0.0014852494718057769,1.0191308138422361,1.2464254334826104,1.0052356180822601,2.0821066787051645,1.0138234153008576,1.061522118242255
2,1,3,8,false,0.0,0.25,100000.0,0.04955562995171232,0.0009166495318365604,0.006930409158090375,7.186269166723051e-5,0.2844852121284245,0.0024451633905808903,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cou_d0000,2.0,0.048847160103919,0.0005340831646368338,0.006912431540697802,3.1221966041311464e-5,0.28116178629347127,0.0018182236187063805,1.0145038083337106,1.7163048613596805,1.0026007660671543,2.301670931681404,1.0118203326233113,1.344808947273802
2,2,3,8,false,0.0,0.25,100000.0,0.04955522019787727,0.0009164375707934931,0.00693002672376106,7.178378546991865e-5,0.28449861044612196,0.0024523581198547806,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0250_2cou_d0000,2.0,0.04884716009842856,0.000534083167538919,0.006912431540390534,3.12219662473925e-5,0.2811617862742731,0.0018182236267434344,1.0144954199593579,1.7159079830515565,1.0025454405251921,2.2991436510156906,1.0118679861017592,1.3487659514397168
2,1,3,8,true,0.0,0.35,100000.0,0.039680586753619955,0.0003890369784640441,0.006280334526735424,3.627937836741498e-5,0.3519458787761088,0.0018552519596603063,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cor_d0000,2.0,0.038862755048007736,9.573478376595242e-5,0.0062281650954911765,9.14172534657904e-6,0.34758502600929075,0.000380551225779231,1.021044100054202,4.063695170766167,1.008376372566298,3.9685482763919637,1.012546146814453,4.875170105841658
2,2,3,8,true,0.0,0.35,100000.0,0.03968058667272546,0.0003890371629054903,0.006280334517267633,3.627939834224817e-5,0.3519458785820291,0.001855252386870381,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cor_d0000,2.0,0.03886275495356661,9.573476936593343e-5,0.006228165087799951,9.141724100298469e-6,0.3475850255939124,0.000380551086872338,1.021044100453918,4.063697708597881,1.008376372291395,3.9685510024376778,1.012546147466121,4.87517300796136
2,1,3,8,false,0.0,0.35,100000.0,0.03977076082119879,0.0008367442151453103,0.0062909361359667956,7.169828495507232e-5,0.3521206170850534,0.0035291985932051576,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cou_d0000,2.0,0.038868236736728276,9.91263833182575e-5,0.006226603130450355,8.668636080970404e-6,0.34772123921631476,0.00045814491004635556,1.023220093326685,8.44118575837514,1.0103319585604915,8.270999530418182,1.0126520251643352,7.703236499665728
2,2,3,8,false,0.0,0.35,100000.0,0.03973621793105628,0.0008253770902731648,0.0062881150576912645,7.080281406665908e-5,0.35197350822036094,0.0034823294369700996,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0350_2cou_d0000,2.0,0.03886823673672828,9.912638331826419e-5,0.006226603130450354,8.668636080970324e-6,0.3477212392163148,0.0004581449100464846,1.022331375621879,8.326512706744621,1.0098788899745503,8.167699440294623,1.012228959650638,7.600934465509555
2,1,3,8,true,0.0,0.45,100000.0,0.02869684746752654,0.0002722008898361735,0.0053899465636067035,3.0201890410065227e-5,0.3813058261447813,0.0015915387085198452,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cor_d0000,2.0,0.02858720161219425,7.05032270577338e-5,0.005375989855614962,7.099651171466591e-6,0.38084233216042385,0.0004513062426419205,1.0038354875310886,3.8608288045208647,1.0025961187365642,4.253996383857033,1.0012170232802855,3.526516050837387
2,2,3,8,true,0.0,0.45,100000.0,0.028696847467526532,0.0002722008898361747,0.005389946563606703,3.02018904100643e-5,0.38130582614478137,0.001591538708519904,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cor_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cor_d0000,2.0,0.028587203008573373,7.05031689255552e-5,0.005375989995352841,7.0996437057715685e-6,0.38084234086488683,0.00045130595038102,1.003835438497438,3.860831987901048,1.002596092676126,4.254000857185558,1.0012170003966523,3.526518334571547
2,1,3,8,false,0.0,0.45,100000.0,0.02882818160732429,0.0004684830776005512,0.005402612163300057,4.849801172032825e-5,0.38213637868239225,0.0028294609154427136,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cou_d0000,2.0,0.028564793139793484,6.697294297005331e-5,0.005373035278491257,6.825990815146796e-6,0.38075312000840095,0.00042782457492296903,1.009220737788711,6.995109619268658,1.0055046883699421,7.104904333113328,1.0036329542722087,6.613600716957799
2,2,3,8,false,0.0,0.45,100000.0,0.028838182611860337,0.0004677597172101465,0.00540375920577424,4.841828456100608e-5,0.38218789810615145,0.0028248347845624003,15,72,true,2.0,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cou_d0000_convergence.csv,0001_apc10x7_n15_nsteps72_Re100e05_J0450_2cou_d0000,2.0,0.02856479313979343,6.697294297006154e-5,0.005373035278491255,6.825990815149249e-6,0.3807531200084005,0.00042782457492288083,1.009570854258561,6.984308833781516,1.0057181696546782,7.093224393673232,1.0037682635344374,6.602787567945581
2,1,3,8,true,0.1,0.0,100000.0,0.06850003583690983,0.000606315440417263,0.007809365376943585,5.462203155014599e-5,0.0,0.0,15,72,true,2.0,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cor_d0100_convergence.csv,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cor_d0100,2.0,0.06844861200078572,0.0006727512563290491,0.00778371928824876,5.1552084051098056e-5,0.0,0.0,1.00075127653609,0.9012475780806394,1.0032948373065744,1.059550405295061,NaN,NaN
2,2,3,8,true,0.1,0.0,100000.0,0.06850003583691515,0.0006063154404227069,0.007809365376945622,5.462203155165893e-5,0.0,0.0,15,72,true,2.0,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cor_d0100_convergence.csv,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cor_d0100,2.0,0.06844861200084648,0.0006727512564205386,0.007783719288243292,5.155208406090473e-5,0.0,0.0,1.0007512765352793,0.9012475779661681,1.003294837307541,1.059550405122852,NaN,NaN
2,1,3,8,false,0.1,0.0,100000.0,0.06786609443948882,0.0009806128982512768,0.007701689941598035,0.00010076755559016821,0.0,0.0,15,72,true,2.0,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cou_d0100_convergence.csv,0002_apc10x7_n15_nsteps72_Re100e05_J0000_2cou_d0100,2.0,0.06830409299883594,0.00069763359568608,0.00777061179240782,5.363412403941976e-5,0.0,0.0,0.9935875210383867,1.4056274014253913,0.9911304472992558,1.8787955876021492,NaN,NaN
